post_id	reply_id	sarcasm
2kkjd8	clm97ru	0
2kkjd8	clm5cfj	1
2kkkd3	clml39v	1
2kkkd3	clneet2	0
2kkngs	clm95se	1
2kkngs	clmlfci	0
2kkscv	clmof66	0
2kkscv	clmd9ra	1
2kkufs	clm9ywq	1
2kkufs	clml0fv	0
2kkwdf	clmg97x	1
2kkwdf	clmpmzi	0
2kkyrv	clmc4sb	1
2kkyrv	clm9f7y	0
2kkz6a	clmlkce	0
2kkz6a	clmsivh	1
2kl29a	clmsdsk	0
2kl29a	clnydp9	1
2kl5cr	clmcnyr	0
2kl5cr	clmdgpk	1
2kl5t2	cln2tli	0
2kl5t2	clmcfji	1
2kl750	clmnkst	1
2kl750	clmgh0n	0
2kl7qp	clmf365	1
2kl7qp	clmevrw	0
2klgkh	clmtlp9	0
2klgkh	clmujy1	1
2klhyl	clmepiz	1
2klhyl	clmrt00	0
2kljjh	clmkhmp	0
2kljjh	clmf7e5	1
2kllbf	clmglax	1
2kllbf	clmkbw6	0
2klptn	cln00b9	0
2klptn	clmtg6s	1
2klreo	clmojq2	0
2klreo	cln08xb	1
2klt7b	clmi2k1	0
2klt7b	cln4siw	1
2kluvf	cln31kr	0
2kluvf	clmlwa7	1
2klwnp	clmkqjj	0
2klwnp	clmkuuc	1
2km0i4	cln8whx	1
2km0i4	clmqr7k	0
2km1c5	cln7wt3	1
2km1c5	cln1osm	0
2km22p	clmvi2a	0
2km22p	clmqvas	1
2km243	cln56ek	0
2km243	clmyyb1	1
2km9t6	clmognm	0
2km9t6	clmnlxf	1
2kmdm6	clmnq5o	0
2kmdm6	clmnwq5	1
2kmdtk	clmnx3i	1
2kmdtk	clmrg4d	0
2kmfkp	clmrqw5	1
2kmfkp	clo1o12	0
2kmhi8	clms190	0
2kmhi8	clmoszx	1
2kmqqy	cln4k17	1
2kmqqy	clmtaao	0
2kmuht	clmy8kn	0
2kmuht	clmu66i	1
2kn0p6	cln74wh	0
2kn0p6	clmxu8j	1
2kn45v	clmvkul	0
2kn45v	clmvp6h	1
2kn6c6	clnsmhb	0
2kn6c6	cln45l5	1
2kn9lv	clmzby3	1
2kn9lv	cln7qos	0
2knb58	clmxy0r	0
2knb58	clmyw14	1
2knh8r	clnofyg	1
2knh8r	clmz4as	0
2knjsj	cln08pk	1
2knjsj	clnihgq	0
2knl8h	cln4zys	0
2knl8h	cln61wx	1
2knp38	cln767d	0
2knp38	clnants	1
2knq5d	clnampc	1
2knq5d	cln72jj	0
2knrnm	cln1rhi	1
2knrnm	cln1djv	0
2knsn6	cln5wtv	0
2knsn6	cln4x8c	1
2knz3f	clneh9e	1
2knz3f	cln9yay	0
2ko3we	clnh1jt	0
2ko3we	clnajp3	1
2ko4vw	clnjl2d	1
2ko4vw	cln6e4r	0
2ko54b	cln4idg	1
2ko54b	clnf2pe	0
2kob00	cln5rrp	0
2kob00	clnckjd	1
2kok4e	clnbr03	1
2kok4e	clnkknc	0
2kol73	clnavf8	0
2kol73	clna4qa	1
2koprd	clo0vk7	1
2koprd	clnskwj	0
2koqpr	clnjmdy	1
2koqpr	clnat12	0
2kos3z	clnjxla	1
2kos3z	clnxanz	0
2koue4	clnmc0z	0
2koue4	clnp65d	1
2kp4lt	clnqatb	0
2kp4lt	clo5spm	1
2kp8ap	clnrqsd	1
2kp8ap	clnuw7g	0
2kpbjp	clnojlk	0
2kpbjp	clnkww7	1
2kpdb8	clo33fe	1
2kpdb8	clo89fz	0
2kpggj	clnxjpu	0
2kpggj	clo10mu	1
2kpir2	clnkzi6	0
2kpir2	clnlu9p	1
2kplr0	clnwloi	1
2kplr0	clnzmbx	0
2kppkx	clnl9ka	0
2kppkx	clnklfg	1
2kpq6f	clnkfxt	1
2kpq6f	clnkkxn	0
2kprts	clo0j47	1
2kprts	clo2hwr	0
2kprwe	clnljvf	0
2kprwe	clnoluz	1
2kq7r1	clnu49a	1
2kq7r1	clnoieg	0
2kq8dc	clnpvdz	1
2kq8dc	clo0i77	0
2kq8mx	clnyrth	1
2kq8mx	clnzgdy	0
2kqaof	clnowuk	1
2kqaof	clnq324	0
2kqdgm	clo8r11	0
2kqdgm	clo75ii	1
2kqdl1	clo1tz1	0
2kqdl1	clnpogi	1
2kqdoe	clnpqoj	1
2kqdoe	clnpuz7	0
2kqdrt	clnqcgj	1
2kqdrt	clnpqfj	0
2kqeq4	clo1q6r	1
2kqeq4	clnykwd	0
2kqg4b	clochli	0
2kqg4b	cloqffd	1
2kqh4h	clntpkz	0
2kqh4h	clnrydz	1
2kqk1b	clnroe4	0
2kqk1b	clnx8ez	1
2kqnbu	clo2mjx	0
2kqnbu	clo6ed8	1
2kqrw6	clntx8p	1
2kqrw6	clnylyt	0
2kqsg2	clo578j	1
2kqsg2	clob6ri	0
2kqtlp	clnzowh	0
2kqtlp	clo35gx	1
2kqv47	clo7l6c	1
2kqv47	clnwr52	0
2kr095	clnwf15	0
2kr095	clnye9i	1
2krlt5	clobtyw	1
2krlt5	clo398b	0
2krpqt	clo7tkt	0
2krpqt	clo4mvw	1
2krsvc	clo3bif	0
2krsvc	clo2tuo	1
2krtf0	clo8cp5	0
2krtf0	clo9b48	1
2krvmd	clo70vm	0
2krvmd	clo80mw	1
2krw3m	clx9bt0	0
2krw3m	clozn09	1
2krzek	clo94yr	0
2krzek	cloaog5	1
2ks7dg	cloji99	0
2ks7dg	clo78z3	1
2ks7t4	clob15s	0
2ks7t4	cloaylh	1
2ks8e4	clo94gf	1
2ks8e4	clomgb6	0
2ks8nt	clo8hak	1
2ks8nt	cloby22	0
2ks9p6	clo82lc	1
2ks9p6	clon26q	0
2ksee6	clor96j	0
2ksee6	cloh2f0	1
2ksjob	clof405	1
2ksjob	cloccjp	0
2ksksu	cloq8hn	1
2ksksu	clorqs6	0
2ksl2w	clobbyk	1
2ksl2w	clofufu	0
2ksm2a	cloit9v	0
2ksm2a	cloc9po	1
2ksnlw	clor4j7	0
2ksnlw	clp1ew3	1
2ksox6	cloc5bc	1
2ksox6	cloei8z	0
2ksp6i	clofzon	0
2ksp6i	clofsqn	1
2ksvlm	clof398	0
2ksvlm	cloe1f6	1
2ksxkd	clort5f	0
2ksxkd	clopwzq	1
2ksyix	cloe8a2	0
2ksyix	cloench	1
2kt13u	clokrgi	1
2kt13u	clpd1uz	0
2kt1v1	clojh2p	0
2kt1v1	clonrb8	1
2kt7vq	clogry6	0
2kt7vq	cloh9m8	1
2ktaiv	clohikc	1
2ktaiv	clohohj	0
2ktdfq	clojv0n	1
2ktdfq	clp2hdh	0
2ktfmr	clp0im7	1
2ktfmr	cloqohs	0
2ktj2i	clos4y6	0
2ktj2i	clot9ue	1
2ktlgc	clolcfe	1
2ktlgc	clonef4	0
2ktozf	clonvdk	0
2ktozf	cloxiuu	1
2ktpiw	clotpdo	0
2ktpiw	clot1n5	1
2ktqw4	cloz2g4	1
2ktqw4	clovda6	0
2ku3x7	clor4o6	1
2ku3x7	clphqrf	0
2ku8v1	cloucq0	1
2ku8v1	cloqvdd	0
2ku9xu	clorna4	1
2ku9xu	clor8js	0
2kua3m	clos956	1
2kua3m	clos7e7	0
2kubxz	closrfq	0
2kubxz	cmbwx9s	1
2kugqo	clotl1p	0
2kugqo	clpc3et	1
2kuol9	cloyl43	1
2kuol9	clp67no	0
2kusue	clp6s7q	1
2kusue	clp72v6	0
2kuw7n	clp4r97	1
2kuw7n	clpsecu	0
2kv1fu	clp323p	0
2kv1fu	clp377c	1
2kv3w0	cloznk3	0
2kv3w0	clpc3yy	1
2kv944	clp7tdn	0
2kv944	clp7p1v	1
2kvb00	clpak8k	1
2kvb00	clp6hku	0
2kvbbi	clp7m04	1
2kvbbi	clpa3tv	0
2kvcgq	clp6f4w	0
2kvcgq	clp2fqk	1
2kvdkw	clp4ene	0
2kvdkw	clp4e83	1
2kvfpi	clp4ung	1
2kvfpi	clpj84l	0
2kvit9	clpkad7	0
2kvit9	clp8ajy	1
2kvjv5	clpaiao	1
2kvjv5	clpgs0z	0
2kvlji	clp3zcd	1
2kvlji	clp37mx	0
2kvnis	clp5iac	1
2kvnis	clp99ym	0
2kvno6	clp7h97	0
2kvno6	clp59s0	1
2kvrp4	clp584k	0
2kvrp4	clp4xo3	1
2kvsoc	clp4ssf	1
2kvsoc	clp5i7i	0
2kvvdb	clp5rb0	1
2kvvdb	clp66xt	0
2kvx3w	clp6a2k	0
2kvx3w	clp6dwo	1
2kvxlf	clpkkfy	0
2kvxlf	clpo2y9	1
2kvygw	clpgn3u	0
2kvygw	clpm7j5	1
2kvzjl	clpe9qc	0
2kvzjl	clq31q5	1
2kw0d8	clp83c7	0
2kw0d8	clp8y4v	1
2kw3ol	clpq7k0	0
2kw3ol	clpdcnx	1
2kw9nn	clphhfd	0
2kw9nn	clpdk8x	1
2kwcre	clqaoh9	0
2kwcre	clpbed0	1
2kwe5g	clpgxsc	1
2kwe5g	clpe3hr	0
2kwh5m	clpm5jn	0
2kwh5m	clprp5v	1
2kwhkm	clpf5u8	0
2kwhkm	clpl6sq	1
2kwihm	clpi7se	0
2kwihm	clpijg9	1
2kwip4	clpnp5s	1
2kwip4	clphzf5	0
2kwl7i	clpcnmp	1
2kwl7i	clpd70i	0
2kwp98	clppbri	1
2kwp98	clpntr0	0
2kwu3y	clps1fp	0
2kwu3y	clpivcp	1
2kwx53	clpk3ym	0
2kwx53	clpj1aw	1
2kwx9p	clpoone	1
2kwx9p	clppw6k	0
2kwzia	clpgpec	1
2kwzia	clpokth	0
2kx003	clpqpc8	0
2kx003	clpnhcc	1
2kx0oc	clpphu8	0
2kx0oc	clppl7b	1
2kx3vj	clpkslr	1
2kx3vj	clpvd84	0
2kx982	clpl5ou	1
2kx982	clppftp	0
2kxbm9	clprbys	0
2kxbm9	clpq77v	1
2kxf6m	clpm2hk	1
2kxf6m	clpk05w	0
2kxgaa	clpkcko	1
2kxgaa	clpkeiq	0
2kxk8e	clplb92	0
2kxk8e	clpp0nu	1
3uxfmr	cxj21q2	1
3uxfmr	cxk28b2	0
3uxig6	cxjhkcz	1
3uxig6	cxkcyl5	0
3uxkig	cxiz5vb	1
3uxkig	cximvml	0
3uxlgu	cxircq6	0
3uxlgu	cxp152s	1
3uxnun	cxioxfh	0
3uxnun	cxiyq0v	1
3uxozj	cxixh4r	0
3uxozj	cxj3yre	1
3uxpkx	cxllt5t	0
3uxpkx	cxiznjb	1
3uxsh8	cxinajk	1
3uxsh8	cxinsrn	0
3uxsri	cxin8d6	0
3uxsri	cximm11	1
3uxucw	cxin021	0
3uxucw	cxin2ud	1
3uxxsj	cxix7gy	0
3uxxsj	cxioufk	1
3uy1h5	cxjmway	0
3uy1h5	cxiyv2f	1
3uy23h	cxipf2d	0
3uy23h	cxiq8pl	1
3uy4zp	cxivvf5	0
3uy4zp	cxir0pd	1
3uy8hm	cxiu73d	0
3uy8hm	cxja9op	1
3uy92l	cxirmbg	1
3uy92l	cxj1wgw	0
3uyat1	cxir6oh	0
3uyat1	cxitfyd	1
3uygfn	cxj5xdh	1
3uygfn	cxj622d	0
3uyk28	cxiucrc	0
3uyk28	cxitw07	1
3uykhv	cxiv6kv	0
3uykhv	cxixss2	1
3uykt1	cxixg8z	0
3uykt1	cxiu6kk	1
3uyncs	cxiwc0x	0
3uyncs	cxjpl80	1
3uype7	cxj9944	1
3uype7	cxj4973	0
3uyptt	cxj4340	0
3uyptt	cxj8psm	1
3uyxmq	cxizduz	1
3uyxmq	cxiww7r	0
3uz1ri	cxj20hb	1
3uz1ri	cxiy8i6	0
3uz5ud	cxiy359	1
3uz5ud	cxiy2ja	0
3uz668	cxj3x6e	0
3uz668	cxjiy2n	1
3uz6g8	cxj5vkv	1
3uz6g8	cxiyhcs	0
3uz72s	cxkbgne	1
3uz72s	cxky5kj	0
3uzavu	cxiz1hw	1
3uzavu	cxiz565	0
3uzb5s	cxizbpf	0
3uzb5s	cxizd6n	1
3uzdiz	cxj1zhm	1
3uzdiz	cxj1t91	0
3uzgy7	cxja50e	0
3uzgy7	cxj9mzf	1
3uzi2q	cxk5iqm	0
3uzi2q	cxj15x5	1
3uzlyj	cxj7cb1	1
3uzlyj	cxjcfhf	0
3uzmfe	cxjelov	0
3uzmfe	cxj55fx	1
3uzpq8	cxj68fm	1
3uzpq8	cxjek20	0
3uztb3	cxj2shd	0
3uztb3	cxj2jno	1
3uztgq	cxjlrwv	1
3uztgq	cxjuifd	0
3uzwed	cxj6aey	0
3uzwed	cxjraje	1
3uzys2	cxjh64q	1
3uzys2	cxjz1s6	0
3v041y	cxj5ek3	0
3v041y	cxj5hf8	1
3v04x5	cxjwwup	0
3v04x5	cxjxs2t	1
3v05rf	cxjfowg	1
3v05rf	cxjdgsw	0
3v06nr	cxj7zlc	0
3v06nr	cxjbi3x	1
3v07mx	cxjrlk3	0
3v07mx	cxje0k0	1
3v09b8	cxk7c6b	0
3v09b8	cxjfp3s	1
3v09jo	cxj8wpu	0
3v09jo	cxjmnfs	1
3v0bbe	cxk7nw6	0
3v0bbe	cxjjm63	1
3v0c17	cxj7u3m	1
3v0c17	cxj758r	0
3v0c6q	cxj9298	0
3v0c6q	cxj73u4	1
3v0gmm	cxjxd6l	0
3v0gmm	cxjewmj	1
3v0gvt	cxjf9x1	1
3v0gvt	cxjaz1j	0
3v0ji7	cxj9z7l	0
3v0ji7	cxjexbh	1
3v0jrx	cxjvx0i	0
3v0jrx	cxjigcp	1
3v0met	cxkb8pw	1
3v0met	cxjhanv	0
3v0pg0	cxja117	1
3v0pg0	cxja1jx	0
3v0pgp	cxja2hl	1
3v0pgp	cxkbop3	0
3v0ph3	cxja29w	0
3v0ph3	cxje1ia	1
3v0q8i	cxji3n2	1
3v0q8i	cxkn9v2	0
3v0r6n	cxjdhra	1
3v0r6n	cxjcv59	0
3v0rhl	cxjavcd	1
3v0rhl	cxjaoag	0
3v0vxn	cxjcb0u	1
3v0vxn	cxjiydz	0
3v0w1q	cxjej9g	0
3v0w1q	cxjdtt4	1
3v0xdy	cxjcuau	1
3v0xdy	cxjffqg	0
3v0xtb	cxjd3ac	1
3v0xtb	cxjc5s0	0
3v0zok	cxjupxm	0
3v0zok	cxk3thq	1
3v149v	cxjgbp6	0
3v149v	cxk7phw	1
3v14n3	cxjdvv3	1
3v14n3	cxjdw7f	0
3v15p8	cxje6hy	1
3v15p8	cxjifyl	0
3v15w6	cxjfee4	0
3v15w6	cxjjr2f	1
3v17mo	cxjnwdi	1
3v17mo	cxjj4c9	0
3v18n9	cxjf5x9	0
3v18n9	cxjg488	1
3v1bgt	cxjidal	1
3v1bgt	cxjhk3m	0
3v1btf	cxjzsuy	0
3v1btf	cxjknqa	1
3v1c6m	cxjqdyb	0
3v1c6m	cxjfw5j	1
3v1cab	cxji9c8	0
3v1cab	cxjfwa5	1
3v1d14	cxjj0cz	1
3v1d14	cxjih84	0
3v1fe2	cxjhaq9	0
3v1fe2	cxjh6c7	1
3v1ivy	cxjukd9	0
3v1ivy	cxjjwjy	1
3v1j30	cxjij9g	1
3v1j30	cxjuamn	0
3v1j49	cxjy62n	0
3v1j49	cxk1tpx	1
3v1khe	cxk1qay	0
3v1khe	cxjjalq	1
3v1l8n	cxjivu3	1
3v1l8n	cxjjwf2	0
3v1lyz	cxjievd	1
3v1lyz	cxjoygw	0
3v1ngc	cxk5sxy	1
3v1ngc	cxjyq4b	0
3v1paw	cxjmmdt	1
3v1paw	cxjj88h	0
3v1qlq	cxju9yd	1
3v1qlq	cxjxyfz	0
3v1sm0	cxjl9zd	1
3v1sm0	cxkd680	0
3v1tdf	cxjuf0o	0
3v1tdf	cxlbuvl	1
3v1tug	cxjm9q9	0
3v1tug	cxjx1tx	1
3v1ud5	cxjkytz	1
3v1ud5	cxkauyt	0
3v1ug9	cxk3ta9	0
3v1ug9	cxjlwvl	1
3v1xqx	cxjmx0g	0
3v1xqx	cxjptlm	1
3v1xup	cxjnuj8	0
3v1xup	cxjm0gx	1
3v1zg6	cxjn4ay	0
3v1zg6	cxjlxm6	1
3v22qk	cxjpan1	0
3v22qk	cxjo42z	1
3v23ir	cxjt98x	1
3v23ir	cxjpzu8	0
3v24jk	cxk1jma	1
3v24jk	cxjpyoo	0
3v26qw	cxjxjpd	1
3v26qw	cxka1pu	0
3v28on	cxjrh2h	1
3v28on	cxjtsso	0
3v2akp	cxjqpzp	1
3v2akp	cxjwabj	0
3v2gqo	cxjqmcq	0
3v2gqo	cxjqwcp	1
3v2it5	cxjvbse	1
3v2it5	cxjuscg	0
3v2l7l	cxkjl69	0
3v2l7l	cxjtdgg	1
3v2lb4	cxjrrsb	0
3v2lb4	cxjrv3c	1
3v2osf	cxjubxd	0
3v2osf	cxkcl04	1
3v2qal	cxn6vag	1
3v2qal	cxk2gl0	0
3v2tkr	cxk4240	1
3v2tkr	cxk4nzn	0
3v2z1g	cxjzs9j	0
3v2z1g	cxjvkxl	1
3v30cw	cxk6j37	1
3v30cw	cxjycav	0
3v32l1	cxkv18h	0
3v32l1	cxkpg83	1
3v33wv	cxjz1hh	0
3v33wv	cxkaq7g	1
3v34t1	cxkjzc0	1
3v34t1	cxknjbp	0
3v3b4d	cxk5dku	0
3v3b4d	cxjyuxz	1
3v3hq3	cxkagah	0
3v3hq3	cxk2a8i	1
3v3mb0	cxk4xar	1
3v3mb0	cxk54ks	0
3v3nrd	cxkfw78	0
3v3nrd	cxk5xzf	1
3v3wky	cxk5gup	1
3v3wky	cxk68ha	0
3v3wr8	cxk4dda	1
3v3wr8	cxk4fj2	0
3v3xlk	cxk8e5f	0
3v3xlk	cxk57fk	1
3v3z7e	cxkahv7	1
3v3z7e	cxkzyrh	0
3v448n	cxk7lm7	1
3v448n	cxk7590	0
3v4b1d	cxl135r	1
3v4b1d	cxkslqv	0
3v4b4i	cxkhb53	1
3v4b4i	cxki5j9	0
3v4d18	cxkcqsp	0
3v4d18	cxk8mvm	1
3v4i2s	cxkpnbx	0
3v4i2s	cxk973w	1
3v4nv8	cxnakls	0
3v4nv8	cxl1r7i	1
3v4qzb	cxkdm5q	1
3v4qzb	cxkd7t9	0
3v4rlv	cxkieib	1
3v4rlv	cxkbilt	0
3v4vj4	cxkol16	1
3v4vj4	cxko1an	0
3v4w16	cxkb4me	0
3v4w16	cxkaxln	1
3v4wga	cxkg871	0
3v4wga	cxkc4hd	1
3v4yhx	cxkf14t	1
3v4yhx	cxkcl1s	0
3v51ru	cxkgjg4	1
3v51ru	cxkqa9j	0
3v52sg	cxkjecw	1
3v52sg	cxkg1iq	0
3v55hr	cxkeead	1
3v55hr	cxkdls9	0
3v57wd	cxli81z	1
3v57wd	cxl0o4y	0
3v57xy	cxkfzuy	1
3v57xy	cxkzh2e	0
3v57yx	cxkvpee	1
3v57yx	cxkzhi4	0
3v5e50	cxl2jr3	0
3v5e50	cxlwive	1
3v5e80	cxl85c5	0
3v5e80	cxkufxl	1
3v5elu	cxkrqlw	1
3v5elu	cxki43q	0
3v5epr	cxkqhuo	1
3v5epr	cxkn53g	0
3v5eyq	cxknd6v	0
3v5eyq	cxkf6yn	1
3v5hcg	cxkihi2	1
3v5hcg	cxkl76g	0
3v5ib5	cxklazy	1
3v5ib5	cxkksp1	0
3v5if0	cxkgyyy	0
3v5if0	cxki8dc	1
3v5mht	cxmyj1v	1
3v5mht	cxkpglw	0
3v5mpm	cxkqll1	1
3v5mpm	cxkv9vl	0
3v5o0x	cxkj33r	1
3v5o0x	cxkoe7y	0
3v5pdh	cxlid29	1
3v5pdh	cxkmkh1	0
3v5pvt	cxkjhos	1
3v5pvt	cxkz2nk	0
3v5qqn	cxki6fj	0
3v5qqn	cxkmfci	1
3v5rei	cxlggqo	1
3v5rei	cxkjyii	0
3v5rk2	cxkrpni	1
3v5rk2	cxl0f1p	0
3v5s9c	cxkkjca	1
3v5s9c	cxkkqhs	0
3v5u8a	cxlfy0h	1
3v5u8a	cxksa35	0
3v5vs9	cxkjrm3	1
3v5vs9	cxklbnc	0
3v5xh1	cxl0lyl	0
3v5xh1	cxl7w84	1
3v5yny	cxkqdcp	1
3v5yny	cxkkqqs	0
3v5zv6	cxkt66k	1
3v5zv6	cxl03kr	0
3v61l7	cxlay89	1
3v61l7	cxkwzdx	0
3v61p5	cxl831p	1
3v61p5	cxkl7wo	0
3v64hp	cxl1vbh	0
3v64hp	cxky11a	1
3v66sj	cxl26up	0
3v66sj	cxl37ki	1
3v66ub	cxlezjf	0
3v66ub	cxln7sd	1
3v69jf	cxkq65m	1
3v69jf	cxkolk6	0
3v6bat	cxkw698	0
3v6bat	cxkqjkz	1
3v6bxz	cxlsyay	1
3v6bxz	cxkzchf	0
3v6jh3	cxl8399	0
3v6jh3	cxl0k1h	1
3v6kl2	cxktlzo	0
3v6kl2	cxl1zpa	1
3v6m4x	cxm3sir	1
3v6m4x	cxlaqas	0
3v6mmg	cxkz8yb	0
3v6mmg	cxkuh37	1
3v6r0t	cxla5pm	0
3v6r0t	cxkuqae	1
3v6uwl	cxkvxe3	1
3v6uwl	cxl2gwi	0
3v6v78	cxl422l	1
3v6v78	cxl8fik	0
3v6xxn	cxkwrtz	0
3v6xxn	cxkvnbs	1
3v73m5	cxlgk8c	1
3v73m5	cxm8r3p	0
3v77kr	cxlw42x	0
3v77kr	cxl4xul	1
3v78aa	cxkxu9i	0
3v78aa	cxky2oq	1
3v78n0	cxkxayr	1
3v78n0	cxkxenf	0
3v79cs	cxlumec	0
3v79cs	cxl0w43	1
3v7caq	cxlfudt	0
3v7caq	cxl15oy	1
3v7ckc	cxl1bzf	1
3v7ckc	cxlbw6z	0
3v7d3e	cxm6d8x	0
3v7d3e	cxky8dx	1
3v7hnd	cxlvrr4	1
3v7hnd	cxl25jg	0
3v7mbf	cxl12e9	0
3v7mbf	cxl5tt1	1
3v7p2v	cxl1f8p	0
3v7p2v	cxl1e7l	1
3v7p9z	cxlbco3	0
3v7p9z	cxl7v78	1
3v85oy	cxlflqw	0
3v85oy	cxl7xmp	1
3v85sr	cxl8e6o	0
3v85sr	cxlhr0z	1
3v87ty	cxlcij0	0
3v87ty	cxlhif2	1
3v887s	cxl783v	0
3v887s	cxl6ydc	1
3v89cw	cxl8ck8	0
3v89cw	cxlaqrv	1
3v8d14	cxl9r07	1
3v8d14	cxl9fy3	0
3v8du8	cxla6zh	0
3v8du8	cxn5ncx	1
3v8erq	cxla3ht	0
3v8erq	cxm0vf9	1
3v8gm8	cxlldzc	1
3v8gm8	cxma0e9	0
3v8i4s	cxlj3gk	0
3v8i4s	cxlcwm2	1
3v8ia9	cxlxcnl	0
3v8ia9	cxljr48	1
3v8jcp	cxlbpsm	0
3v8jcp	cxlc2l9	1
3v8n3w	cxlbstd	0
3v8n3w	cxls1wu	1
3v8p98	cxlv06k	0
3v8p98	cxlgwyv	1
3v8qkm	cxlec8j	1
3v8qkm	cxlxhjr	0
3v8ro7	cxlldvz	1
3v8ro7	cxlftjw	0
3v8xkr	cxm6gi7	0
3v8xkr	cxlx80x	1
3v91bx	cxluhi5	0
3v91bx	cxlzhez	1
3v9c9f	cxm774e	0
3v9c9f	cxltduo	1
3v9cso	d0yhwlj	0
3v9cso	cxm3zqz	1
3v9hmu	cxlidto	0
3v9hmu	cxlofky	1
3v9i5t	cxliq1h	1
3v9i5t	cxm9g6b	0
3v9kfi	cxlupqx	0
3v9kfi	cxlymg2	1
3v9ku2	cxljr4x	1
3v9ku2	cxlj3it	0
3v9l9g	cxlltab	0
3v9l9g	cxluh0t	1
3v9lvu	cxlt3iu	0
3v9lvu	cxmcllt	1
3v9pbb	cxlxibq	1
3v9pbb	cxmyp1i	0
3v9rd3	cxmys0j	1
3v9rd3	cxlpelh	0
3v9run	cxlw9ms	0
3v9run	cxmazli	1
3v9u4j	cxm4z5q	0
3v9u4j	cxlxidp	1
3v9uyo	cxlnro6	1
3v9uyo	cxlqsji	0
3v9x2b	cxlne9i	0
3v9x2b	cxm5eqp	1
3v9x3y	cxm8vqx	0
3v9x3y	cxm71kp	1
3v9xpc	cxlynwu	1
3v9xpc	cxlw0lz	0
3v9xu7	cxmjabt	0
3v9xu7	cxlzjvh	1
3va0hc	cxln09i	1
3va0hc	cxlm7cz	0
3va2w7	cxmay34	1
3va2w7	cxmaoli	0
3va31o	cxm2d3y	0
3va31o	cxm12yd	1
3va3ts	cxmrdz9	0
3va3ts	cxmd9co	1
3va4qf	cxly9wj	1
3va4qf	cxm9qeq	0
3va6i1	cxmb4w0	0
3va6i1	cxm9u3b	1
3va7ui	cxlzvng	1
3va7ui	cxmlynl	0
3va8md	cxlurtx	0
3va8md	cxm6fl2	1
3va8o8	cxlrmsy	1
3va8o8	cxm52ap	0
3vaako	cxmp07a	0
3vaako	cxm3ps3	1
3vabbr	cxlqlf1	1
3vabbr	cxlpfr6	0
3vacwk	cxls4uw	0
3vacwk	cxmegqe	1
3vae8y	cxlwjpu	0
3vae8y	cxm67p7	1
3vaf94	cxm3le7	0
3vaf94	cxlx3u4	1
3vagg0	cxlvi2d	1
3vagg0	cxlr42d	0
3vah4g	cxm9ms4	0
3vah4g	cxlz4vv	1
3vahq6	cxlzg6s	0
3vahq6	cxlr6rh	1
3vaj6h	cxmdvkw	0
3vaj6h	cxlzgga	1
3vaj95	cxlvfxb	0
3vaj95	cxmacld	1
3vaj9i	cxmrgsr	0
3vaj9i	cxlslfx	1
3vajti	cxlyezv	1
3vajti	cxlz8us	0
3vakle	cxlrm3i	0
3vakle	cxn6d5a	1
3valt0	cxlyzrb	1
3valt0	cxlycee	0
3valze	cxnbk9u	0
3valze	cxmc7yz	1
3vaobd	cxlvk1z	1
3vaobd	cxmhnqa	0
3vaoea	cxmroa3	0
3vaoea	cxltbzw	1
3vaq7f	cxmvlaa	1
3vaq7f	cxlv0jc	0
3vats3	cxm5y5g	1
3vats3	cxlvhmc	0
3vavpl	cxme3yd	1
3vavpl	cxm36nx	0
3vay8b	cxlxzd9	1
3vay8b	cxmc69h	0
3vb1y8	cxmt78h	1
3vb1y8	cxmc4fo	0
3vb4gj	cxnfwzi	0
3vb4gj	cxlxljh	1
3vb4p6	cxmiyc9	0
3vb4p6	cxmau8b	1
3vb6b2	cxm2r6g	1
3vb6b2	cxlzw0w	0
3vb6b4	cxm764r	1
3vb6b4	cxm70li	0
3vb6yd	cxm5x5o	1
3vb6yd	cxm4w50	0
3vb717	cxmwxty	0
3vb717	cxm0puu	1
3vb8yy	cxlxwpf	0
3vb8yy	cxlxuyz	1
3vb928	cxmibvx	1
3vb928	cxm24eh	0
3vb9g7	cxlxzyl	0
3vb9g7	cxm7isp	1
3vbaks	cxlzikr	1
3vbaks	cxmaoyk	0
3vbc4g	cxm4owh	1
3vbc4g	cxm1p1r	0
3vbf47	cxm0s73	1
3vbf47	cxm1jtg	0
3vbj4y	cxm42z1	0
3vbj4y	cxma2zf	1
3vbk6o	cxmqv42	0
3vbk6o	cxmi5d5	1
3vbklg	cxm5igt	0
3vbklg	cxn7fsf	1
3vbku7	cxn6qzp	0
3vbku7	cxmiexc	1
3vbmu8	cxmi7ji	1
3vbmu8	cxmb2gt	0
3vbn9e	cxmk7bn	0
3vbn9e	cxm1ubb	1
3vboji	cxm2qca	1
3vboji	cxm46oz	0
3vbou8	cxm2sb3	0
3vbou8	cxm4f8c	1
3vbqyy	cxm2zs8	1
3vbqyy	cxm2u0y	0
3vbtv1	cxm3zum	1
3vbtv1	cxm7s7m	0
3vbuqf	cxm8ts2	0
3vbuqf	cxnfsdg	1
3vbw1f	cxm6jtn	0
3vbw1f	cxmamln	1
3vbwcu	cxm9dk4	0
3vbwcu	cxm54u4	1
3vby0s	cxmyiwt	1
3vby0s	cxm4y21	0
3vbyqt	cxm5x2v	0
3vbyqt	cxmg61v	1
3vc39c	cxm6q94	1
3vc39c	cxm6pc7	0
